"","d","p","lfc","comp","gene"
"99",0.140217853561942,0.329892475714652,0.0418794649965541,"DiscH v. ValH","ABHD15"
"100",0.251978389571629,0.0235409353764379,0.0640432545383023,"DiscH v. ValH","ABHD16A"
"101",0.226401435934373,0.0427369957016247,0.0600192280036185,"DiscH v. ValH","ABHD16B"
"102",0.177616627477413,0.129239371015535,0.0308585707797565,"DiscH v. ValH","ABHD17A"
"103",0.0685753121748858,0.695053689053255,0.0427109081336142,"DiscH v. ValH","ABHD17B"
"104",0.148234886155901,0.089688072602405,-0.0504097295129928,"DiscH v. ValH","ABHD17C"
"105",0.204871801710733,0.0898751313297251,0.055224124733885,"DiscH v. ValH","ABHD18"
"106",0.038005873452319,0.685581316352127,0.0285465786528575,"DiscH v. ValH","ABHD2"
"107",0.129514070534307,0.298993700612222,0.0589626358790408,"DiscH v. ValH","ABHD3"
"108",0.201393292071647,0.107604503817263,0.196750716709064,"DiscH v. ValH","ABHD4"
"109",0.148264605085971,0.218919493279193,0.477529116375636,"DiscH v. ValH","ABHD5"
"110",0.155447466235862,0.199564146581186,0.374811955474334,"DiscH v. ValH","ABHD6"
"111",0.0628048872059865,0.847510693058089,0.0120885449795196,"DiscH v. ValH","ABHD8"
"112",0.235206275861251,0.0616126123230483,0.0986064091803138,"DiscH v. ValH","ABI1"
"113",0.203906414841949,0.106313697058022,0.0819950452458254,"DiscH v. ValH","ABI2"
"114",-0.210683851481733,0.0582528911330697,-0.13223415458815,"DiscH v. ValH","ABI3"
"115",-0.0724236298580038,0.738624951099295,0.0564177881793054,"DiscH v. ValH","ABI3BP"
"116",0.301201365346598,0.00952044941113784,-2.42087908733507,"DiscH v. ValH","ABITRAM"
"117",0.158955282115506,0.129989779911679,0.288400512296129,"DiscH v. ValH","ABL1"
"118",0.308214115195752,0.0116496901127964,0.167218540425704,"DiscH v. ValH","ABL2"
"119",0.0871481307825074,0.450934534252109,-0.0672747175701804,"DiscH v. ValH","ABLIM1"
"120",-0.0957631612651561,0.506128542181039,0.0626789843108625,"DiscH v. ValH","ABLIM2"
"121",0.082006448833025,0.909870193793236,-0.0545408117098926,"DiscH v. ValH","ABLIM3"
"122",0.234671679303386,0.0346619941269454,0.182473723901741,"DiscH v. ValH","ABO"
"123",0.000399678118122657,0.728946334846626,7.59401458440597e-05,"DiscH v. ValH","ABR"
"124",0.000247494181598349,0.758105539017937,0.000191634950483451,"DiscH v. ValH","ABRA"
"125",0.216620041387199,0.0101978048367784,0.327860435785803,"DiscH v. ValH","ABRACL"
"126",0.250010106117724,0.0378298824537347,0.126122132758135,"DiscH v. ValH","ABRAXAS1"
"127",0.132240795039952,0.538914036905121,0.0627444967507163,"DiscH v. ValH","ABRAXAS2"
"128",0.123058110332938,0.21051679093461,0.0432075240387617,"DiscH v. ValH","ABT1"
"129",0.0196070005286801,0.928704988790596,0.0265831030594969,"DiscH v. ValH","ABTB1"
"130",0.133451343665075,0.550074374912402,-0.184492675891009,"DiscH v. ValH","ABTB2"
"131",-0.133151901719548,0.284070628399614,-0.12568393157551,"DiscH v. ValH","ACAA1"
"132",0.0927782821898382,0.397110762932367,-0.0903236280028881,"DiscH v. ValH","ACAA2"
"133",0.00778251436681964,0.241171479690344,0.0449430260068528,"DiscH v. ValH","ACACA"
"134",0.0122513161245871,0.754346887699667,-0.0152660502888537,"DiscH v. ValH","ACACB"
"135",0.0703517267209698,0.245163556701568,0.0543053795184368,"DiscH v. ValH","ACAD10"
"136",0.0862606660391033,0.411596584571102,0.235442350373644,"DiscH v. ValH","ACAD11"
"137",-0.0124199296672146,0.656034978619841,-0.0941641891997545,"DiscH v. ValH","ACAD8"
"138",0.019822316999442,0.941284407117642,0.0121520307771398,"DiscH v. ValH","ACAD9"
"139",-0.0048669812428766,0.912221994743801,-0.00370948964675995,"DiscH v. ValH","ACADL"
"140",0.132645727894503,0.414417839863182,0.0474511624277603,"DiscH v. ValH","ACADM"
