"","tool","population","sensitivity","specificity"
"564","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.797601610538519,0.817006870028734
"565","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.741313112581307,0.810804778683343
"566","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.795226723789737,0.817753854056002
"567","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.793826395137433,0.806506784751566
"568","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.735346509157722,0.84752116254842
"569","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.759140797442224,0.806837679604651
"570","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.807706748726267,0.842670171511425
"571","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.777479310416035,0.810406781629275
"572","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.755144173717203,0.84670935853533
"573","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.761554827397131,0.784018861631643
"574","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.788383633013067,0.844863112885747
"575","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.774098285208764,0.858127649678184
"576","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.767120560892236,0.840094464679949
"577","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.772649693938062,0.816826519592995
"578","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.814694852519805,0.833827676048861
"579","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.753465198349683,0.811340973994488
"580","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.746663947303219,0.850505780197408
"581","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.786088096430844,0.823445772327226
"582","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.808776503868622,0.812865478957704
"583","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.764183773405127,0.84860666601589
"584","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.764182470542658,0.833866921318687
"585","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.756948742340491,0.813378456975333
"586","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.758715141405677,0.834954996499464
"587","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.756357889464287,0.801267478301149
"588","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.751724560574502,0.807006682418399
"589","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.776525718114293,0.849220798020817
"590","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.802359734876432,0.85043255051788
"591","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.738645613872881,0.807767481321885
"592","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.771730127265709,0.800529315258254
"593","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.759362660243925,0.829701390298808
"594","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.73972430188852,0.8003672331223
"595","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.801818452119157,0.836333613820415
"596","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.811805698089876,0.823536850711973
"597","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.756826702924967,0.797833340709537
"598","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.764145280599319,0.83625755529739
"599","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.801413222138322,0.816409477151096
"600","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.766011709360393,0.770533139517876
"601","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.748390677950084,0.763857429381979
"602","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.763764217697322,0.817133976855459
"603","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.78664157525061,0.845223350150674
"604","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.81954697513696,0.841075248893994
"605","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.763478753409482,0.81902399760203
"606","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.749548271570658,0.794513890548166
"607","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.730748330187775,0.820255993736214
"608","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.728371352131385,0.848661021871105
"609","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.780559494638794,0.766665469318026
"610","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.751552829051897,0.860347243805343
"611","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.822481860627572,0.837925674193924
"612","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.727616381004797,0.81553174455929
"613","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.782704518538649,0.83913990176461
"614","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.747392962751271,0.836246801983436
"615","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.742701678333808,0.827001603223093
"616","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.779081397741975,0.851770910293673
"617","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.724806338014119,0.835683301231005
"618","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.761588535314285,0.810450198710651
"619","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.779287659462096,0.815616318590487
"620","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.7671444616421,0.803448325915988
"621","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.724910873085746,0.853711377249759
"622","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.768021897904662,0.862301157314243
"623","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.760871371278425,0.848954052224054
"624","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.721147999613513,0.807800529697602
"625","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.743729672097656,0.795587095722438
"626","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.688067160069162,0.843421373715456
"627","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.796288733719607,0.879026059624805
"628","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.737611522303261,0.830038746634492
"629","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.685966998279805,0.821224532964562
"630","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.808215945770638,0.809094421497058
"631","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.78814254830924,0.838511453921401
"632","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.770397048225657,0.821521951415519
"633","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.754579463783996,0.788513650636163
"634","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.818745197315693,0.807952908627085
"635","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.819714479884977,0.815452300708695
"636","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.7841797591729,0.84034200444603
"637","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.750395847073097,0.769975036035882
"638","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.785117838694871,0.838707542864036
"639","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.802623288128012,0.819682983772897
"640","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.722759246313933,0.82235012209179
"641","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.774494649687091,0.838713200920323
"642","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.794246587074679,0.838383609957032
"643","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.739668167269057,0.806713494081315
"644","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.762266323620767,0.861850143134036
"645","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.753375347432175,0.824882491236604
"646","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.753917841214394,0.833397264421903
"647","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.802281082417697,0.823414733130544
"648","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.812928805832229,0.860741737772864
"649","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.742626028084542,0.84164742083022
"650","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.765875256758927,0.810149688461429
"651","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.822127619129115,0.830614844622848
"652","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.751931051090285,0.85883852584769
"653","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.808420264119094,0.813136460371659
"654","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.801626248452379,0.825277525990855
"655","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.779387178525323,0.813008408700924
"656","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.786018020246368,0.830343318858912
"657","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.811559162187393,0.819457644757382
"658","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.699831310566445,0.809039466916
"659","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.775992872425993,0.792437796964431
"660","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.76469786211324,0.820486066313378
"661","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.802694571277856,0.823698980458831
"662","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.806258422767189,0.83699070860789
"663","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.753423082350599,0.795530487856851
"664","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.795501342495798,0.833348929385051
"665","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.744549491991392,0.778866374955557
"666","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.75664492604667,0.843660379574098
"667","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.792669454660352,0.883143325544039
"668","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.774063036764406,0.829496460513821
"669","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.724654593088182,0.835091120825307
"670","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.718268844072708,0.849192515478362
"671","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.741077131705895,0.813928880723184
"672","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.763862693134259,0.811530028535374
"673","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.810564778508181,0.847300798081881
"674","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.828325277095686,0.812700499014678
"675","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.811625997949514,0.816971111461913
"676","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.82337055735813,0.834806686929487
"677","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.802837730881882,0.813903809646131
"678","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.770415982700851,0.844976899807301
"679","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.778754108078954,0.796259813646038
"680","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.698071404825111,0.770159718372985
"681","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.808316496270921,0.801128260127681
"682","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.778453251988686,0.839715282688259
"683","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.777784410698453,0.855923412870824
"684","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.709039091428981,0.802673431588534
"685","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.721952925158394,0.829605456736754
"686","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.727590667888614,0.836190328018779
"687","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.844732876302877,0.840558227399404
"688","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.783676367983929,0.82005610109291
"689","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.806656286048323,0.791344538350586
"690","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.79849318747068,0.850029531772146
"691","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.671902631992187,0.825315805131509
"692","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.768009810271336,0.775934314048489
"693","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.771830120760418,0.787888632300309
"694","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.777333983954658,0.840775099698441
"695","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.742369046897531,0.824305585730168
"696","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.781483146083624,0.852196591323721
"697","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.731270229557463,0.824409456718815
"698","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.79932198233234,0.811224975887037
"699","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.766515747483362,0.797618021173984
"700","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.827634239727773,0.843803810939361
"701","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.812878613449444,0.833066876123073
"702","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.785139323761092,0.830754937418389
"703","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.757506165812301,0.826043222568201
"704","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.824475244814318,0.801479254569695
"705","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.760267419555967,0.784593087227788
"706","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.776499986064768,0.805151134797322
"707","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.805859159152069,0.843756240859598
"708","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.790777267393748,0.881970852958793
"709","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.771243686489141,0.828849003620989
"710","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.805758866828988,0.833412893602433
"711","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.804765738334537,0.827291582047968
"712","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.759289268559353,0.828802931702588
"713","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.803914752710102,0.868046103600898
"714","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.781652678480764,0.856933686553035
"715","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.784712600657369,0.85353641257814
"716","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.765225975902356,0.749963217693812
"717","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.744549700662357,0.849326680795125
"718","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.811608149100516,0.809122089507449
"719","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.725264254098302,0.766519347938234
"720","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.734868451592532,0.826618134022242
"721","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.797396135901894,0.811069545133746
"722","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.758300003238676,0.829064159016563
"723","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.796634582661802,0.836508006842333
"724","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.76993248576549,0.822068479982692
"725","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.765209355186415,0.818611459103017
"726","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.754557544052561,0.799395733486205
"727","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.80297710860577,0.843656806650927
"728","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.828222852424248,0.838108434629429
"729","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.781532218294569,0.813272813212226
"730","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.792503659676175,0.798530803647862
"731","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.798322915762603,0.854010193476736
"732","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.79079496245988,0.81546657257405
"733","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.806840490435455,0.824568851584872
"734","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.78475045571058,0.838930571898386
"735","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.778748140701092,0.812742398128614
"736","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.789343429450365,0.796712557071915
"737","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.763313166604197,0.798287422370934
"738","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.738373391762975,0.843479463125624
"739","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.812784405331813,0.821443587956581
"740","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.759149782178383,0.846429996247914
"741","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.785976643217187,0.838916861844561
"742","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.754778988831371,0.855747136581973
"743","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.785602855640259,0.823371141254223
"744","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.807408376892701,0.856900008524455
"745","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.727799034291882,0.80671387088348
"746","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.790734524452441,0.849899427766983
"747","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.722283731711539,0.857496763692483
"748","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.795248804994173,0.822676726121494
"749","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.762622704662523,0.8258867178323
"750","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.695560005810679,0.840733262844376
"751","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.779310520221247,0.805419846966802
"752","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.804208403202426,0.857683578144188
"753","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.759971559946098,0.783461205465986
"754","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.748083985578173,0.810596458062496
"755","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.814860541006742,0.830496494827075
"756","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.786916348111789,0.79126474308924
"757","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.826941130073357,0.819773613505494
"758","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.737009324272672,0.8137352505276
"759","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.800364717766162,0.857942220850938
"760","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.774802422029483,0.843073943420812
"761","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.784790356763669,0.818147379079467
"762","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.752683403854973,0.854027262053795
"763","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.732048991409382,0.8182538225526
"764","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.796558445892554,0.830241922574217
"765","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.784099958380632,0.840508807795287
"766","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.745867036830887,0.843789301727413
"767","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.791719702242649,0.80757759915873
"768","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.797590206414461,0.8210509862646
"769","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.807881688556591,0.803608427539272
"770","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.731188404749544,0.835241376060182
"771","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.772738720744532,0.836920482120799
"772","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.759204462295344,0.834273236171781
"773","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.741958439742339,0.84115610374717
"774","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.785503901161314,0.852137572970355
"775","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.794020032271712,0.849208820603293
"776","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.748062536851024,0.8167391736597
"777","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.774934396986511,0.796301184809273
"778","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.7653559784898,0.83469856617997
"779","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.737890918078517,0.832579864245428
"780","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.774073658984433,0.824991408973167
"781","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.788590237812659,0.848505212211859
"782","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.728292435930955,0.857428681012152
"783","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.797637001044117,0.833291519937307
"784","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.733968533658315,0.818102402664987
"785","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.841631695502682,0.818103695551772
"786","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.79758707621857,0.821098271715837
"787","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.728694858618651,0.849899941919581
"788","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.792088452848915,0.848757564289889
"789","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.779723576063279,0.832038972840286
"790","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.744716196713724,0.860377257543906
"791","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.773729612102875,0.811248027165846
"792","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.759471326474099,0.827535429695799
"793","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.776808436526979,0.834102524605014
"794","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.751679318532716,0.841543937225334
"795","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.724635338209299,0.81938787149761
"796","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.74886433942168,0.83492875881007
"797","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.695695204637717,0.838034974087666
"798","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.815389501194758,0.852175268729194
"799","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.782821726688464,0.846047239329926
"800","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.764048957770978,0.787786019938817
"801","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.764363690646087,0.798390971889347
"802","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.784779337670696,0.815879558149649
"803","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.800959818269871,0.827669758969192
"804","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.765229782788762,0.820828173447743
"805","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.769278136695362,0.845065017890087
"806","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.779362738432134,0.830170567317571
"807","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.754264269464476,0.813911407774082
"808","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.855633465756709,0.83646296957344
"809","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.787449087440605,0.83055902472665
"810","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.799098559176567,0.788144279816845
"811","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.764129569803172,0.825759689601333
"812","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.807913897841766,0.812425808501695
"813","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.805177543169388,0.811672235902638
"814","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.745339521428952,0.814613603900131
"815","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.77751918099461,0.853541913951364
"816","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.794375309715622,0.822153030280202
"817","cfDNA Fragmentome LCr Score","Advanced Fibrosis/Cirrhosis",0.797934047679822,0.800951741883641
