"","tool","metric","score"
"207","cfDNA Fragmentome LCr Score","fnr",0.306383705052344
"208","cfDNA Fragmentome LCr Score","fnr",0.559615019312354
"209","cfDNA Fragmentome LCr Score","fnr",0.429652519392067
"210","cfDNA Fragmentome LCr Score","fnr",0.358543078412391
"211","cfDNA Fragmentome LCr Score","fnr",0.472331514151542
"212","cfDNA Fragmentome LCr Score","fnr",0.596947803007962
"213","cfDNA Fragmentome LCr Score","fnr",0.487157894736842
"214","cfDNA Fragmentome LCr Score","fnr",0.678292129162462
"215","cfDNA Fragmentome LCr Score","fnr",0.45272381469909
"216","cfDNA Fragmentome LCr Score","fnr",0.477324594768565
"217","cfDNA Fragmentome LCr Score","fnr",0.467822646340044
"218","cfDNA Fragmentome LCr Score","fnr",0.570136971468789
"219","cfDNA Fragmentome LCr Score","fnr",0.431008257279444
"220","cfDNA Fragmentome LCr Score","fnr",0.316834124391296
"221","cfDNA Fragmentome LCr Score","fnr",0.424328147100424
"222","cfDNA Fragmentome LCr Score","fnr",0.69938520245919
"223","cfDNA Fragmentome LCr Score","fnr",0.393037557654294
"224","cfDNA Fragmentome LCr Score","fnr",0.523346751006325
"225","cfDNA Fragmentome LCr Score","fnr",0.397160760827372
"226","cfDNA Fragmentome LCr Score","fnr",0.515017828005076
"227","cfDNA Fragmentome LCr Score","fnr",0.773692044765423
"228","cfDNA Fragmentome LCr Score","fnr",0.497251822770611
"229","cfDNA Fragmentome LCr Score","fnr",0.438157389635317
"230","cfDNA Fragmentome LCr Score","fnr",0.662757314763912
"231","cfDNA Fragmentome LCr Score","fnr",0.502603349852581
"232","cfDNA Fragmentome LCr Score","fnr",0.526982282892826
"233","cfDNA Fragmentome LCr Score","fnr",0.424491319768527
"234","cfDNA Fragmentome LCr Score","fnr",0.280170086393089
"235","cfDNA Fragmentome LCr Score","fnr",0.671502658701503
"236","cfDNA Fragmentome LCr Score","fnr",0.631582238899312
"237","cfDNA Fragmentome LCr Score","fnr",0.621038931643278
"238","cfDNA Fragmentome LCr Score","fnr",0.609429811522683
"239","cfDNA Fragmentome LCr Score","fnr",0.421206403311218
"240","cfDNA Fragmentome LCr Score","fnr",0.27174162459844
"241","cfDNA Fragmentome LCr Score","fnr",0.607140265583049
"242","cfDNA Fragmentome LCr Score","fnr",0.606808302210249
"243","cfDNA Fragmentome LCr Score","fnr",0.438202869647111
"244","cfDNA Fragmentome LCr Score","fnr",0.494176077573464
"245","cfDNA Fragmentome LCr Score","fnr",0.359318473567511
"246","cfDNA Fragmentome LCr Score","fnr",0.44581198485186
"247","cfDNA Fragmentome LCr Score","fnr",0.520916583416583
"248","cfDNA Fragmentome LCr Score","fnr",0.43376407466183
"249","cfDNA Fragmentome LCr Score","fnr",0.423519386450788
"250","cfDNA Fragmentome LCr Score","fnr",0.460974197284602
"251","cfDNA Fragmentome LCr Score","fnr",0.505223545270726
"252","cfDNA Fragmentome LCr Score","fnr",0.644540430667598
"253","cfDNA Fragmentome LCr Score","fnr",0.375112605849499
"254","cfDNA Fragmentome LCr Score","fnr",0.532264174769542
"255","cfDNA Fragmentome LCr Score","fnr",0.355495798319328
"256","cfDNA Fragmentome LCr Score","fnr",0.415022362536175
"257","cfDNA Fragmentome LCr Score","fnr",0.529096955211472
"258","cfDNA Fragmentome LCr Score","fnr",0.475711655572865
"259","cfDNA Fragmentome LCr Score","fnr",0.380811410886093
"260","cfDNA Fragmentome LCr Score","fnr",0.636937195296817
"261","cfDNA Fragmentome LCr Score","fnr",0.462152302781578
"262","cfDNA Fragmentome LCr Score","fnr",0.356170730294782
"263","cfDNA Fragmentome LCr Score","fnr",0.328009301756318
"264","cfDNA Fragmentome LCr Score","fnr",0.483493810178817
"265","cfDNA Fragmentome LCr Score","fnr",0.575906322077
"266","cfDNA Fragmentome LCr Score","fnr",0.388589559386973
"267","cfDNA Fragmentome LCr Score","fnr",0.404242390763962
"268","cfDNA Fragmentome LCr Score","fnr",0.625837495431843
"269","cfDNA Fragmentome LCr Score","fnr",0.598464382198208
"270","cfDNA Fragmentome LCr Score","fnr",0.469578313253012
"271","cfDNA Fragmentome LCr Score","fnr",0.615261898431268
"272","cfDNA Fragmentome LCr Score","fnr",0.578584954381133
"273","cfDNA Fragmentome LCr Score","fnr",0.333352685050798
"274","cfDNA Fragmentome LCr Score","fnr",0.601624278692028
"275","cfDNA Fragmentome LCr Score","fnr",0.518304059705334
"276","cfDNA Fragmentome LCr Score","fnr",0.557052787736432
"277","cfDNA Fragmentome LCr Score","fnr",0.580639431616341
"278","cfDNA Fragmentome LCr Score","fnr",0.450264715042043
"279","cfDNA Fragmentome LCr Score","fnr",0.527930967365211
"280","cfDNA Fragmentome LCr Score","fnr",0.416891631315079
"281","cfDNA Fragmentome LCr Score","fnr",0.657364247230462
"282","cfDNA Fragmentome LCr Score","fnr",0.738641995704609
"283","cfDNA Fragmentome LCr Score","fnr",0.571794443516508
"284","cfDNA Fragmentome LCr Score","fnr",0.496148754362739
"285","cfDNA Fragmentome LCr Score","fnr",0.480238540692236
"286","cfDNA Fragmentome LCr Score","fnr",0.334802010958595
"287","cfDNA Fragmentome LCr Score","fnr",0.455933270380862
"288","cfDNA Fragmentome LCr Score","fnr",0.47230340063762
"289","cfDNA Fragmentome LCr Score","fnr",0.638367573570239
"290","cfDNA Fragmentome LCr Score","fnr",0.366906968760728
"291","cfDNA Fragmentome LCr Score","fnr",0.492483795338574
"292","cfDNA Fragmentome LCr Score","fnr",0.532752480284915
