"","bin","state","type","dis_sd","dis_var","h_sd","h_var","bin2","f","cf"
"54","states_7_9_46","3' Transcription","Advanced Fibrosis/Cirrhosis",0.180729811185831,0.0326632646512662,0.146300161386174,0.0214037372216205,54,1.52605427328233,1.3424240398442
"55","states_7_9_463","3' Transcription","Advanced Fibrosis/Cirrhosis",0.312619789517459,0.0977311327979404,0.167453177477333,0.0280405666472553,55,3,1.3424240398442
"56","states_7_9_47","3' Transcription","Advanced Fibrosis/Cirrhosis",0.205967219045007,0.0424224953211337,0.158683064571096,0.0251803149816747,56,1.68474839778641,1.3424240398442
"57","states_7_9_470","3' Transcription","Advanced Fibrosis/Cirrhosis",0.192992561653475,0.0372461288535702,0.417226041503558,0.174077569708729,57,0.213962826548483,1.3424240398442
"58","states_7_9_471","3' Transcription","Advanced Fibrosis/Cirrhosis",0.229590167390201,0.0527116449622603,0.132773383765204,0.0176287714364622,58,2.99009180261052,1.3424240398442
"59","states_7_9_475","3' Transcription","Advanced Fibrosis/Cirrhosis",0.289141294194143,0.0836026880082642,0.18571030597509,0.0344883177453615,59,2.42408715396123,1.3424240398442
"60","states_7_9_477","3' Transcription","Advanced Fibrosis/Cirrhosis",0.227292133606854,0.051661713999556,0.178805147572492,0.0319712807984205,60,1.61587877336801,1.3424240398442
"61","states_7_9_479","3' Transcription","Advanced Fibrosis/Cirrhosis",0.388367123646949,0.150829022729804,0.212313494117122,0.0450770197842213,61,3,1.3424240398442
"62","states_7_9_499","3' Transcription","Advanced Fibrosis/Cirrhosis",0.214478519715173,0.046001035419212,0.245273435411191,0.0601590581184078,62,0.764656842344018,1.3424240398442
"63","states_7_9_5","3' Transcription","Advanced Fibrosis/Cirrhosis",0.280368451134044,0.0786064683913026,0.182171094960238,0.0331863078390122,63,2.36864157268187,1.3424240398442
"64","states_7_9_50","3' Transcription","Advanced Fibrosis/Cirrhosis",0.236948465710769,0.0561445754026875,0.214356025206766,0.0459485055424436,64,1.22190209975003,1.3424240398442
"65","states_7_9_519","3' Transcription","Advanced Fibrosis/Cirrhosis",0.244142590731164,0.0596056046089249,0.187516497583656,0.0351624368660412,65,1.69514999304528,1.3424240398442
"66","states_7_9_53","3' Transcription","Advanced Fibrosis/Cirrhosis",0.323782607378951,0.104835176841112,0.224843058584959,0.0505544009938394,66,2.07371019693987,1.3424240398442
"67","states_7_9_54","3' Transcription","Advanced Fibrosis/Cirrhosis",0.276351970924604,0.076370411833913,0.171560899988693,0.0294331424049304,67,2.5947080601601,1.3424240398442
"68","states_7_9_543","3' Transcription","Advanced Fibrosis/Cirrhosis",0.350166180399869,0.122616353895833,0.270256718678609,0.0730386939909286,68,1.67878623228206,1.3424240398442
"69","states_7_9_58","3' Transcription","Advanced Fibrosis/Cirrhosis",0.290925243139015,0.0846374970954953,0.233212568775085,0.0543881022346736,69,1.55617669339338,1.3424240398442
"70","states_7_9_6","3' Transcription","Advanced Fibrosis/Cirrhosis",0.178697318805753,0.0319327317483648,0.182787357988221,0.0334112182403142,70,0.955748800258787,1.3424240398442
"71","states_7_9_64","3' Transcription","Advanced Fibrosis/Cirrhosis",0.238185028495759,0.0567321077995257,0.178800312299601,0.0319695516784349,71,1.77456688696058,1.3424240398442
"72","states_7_9_67","3' Transcription","Advanced Fibrosis/Cirrhosis",0.277856113704061,0.0772040199227243,0.200699442131397,0.0402802660718541,72,1.91667105140278,1.3424240398442
"73","states_7_9_73","3' Transcription","Advanced Fibrosis/Cirrhosis",0.232767362241847,0.0541806449250271,0.194828925778836,0.0379583103201352,73,1.42737241115516,1.3424240398442
"74","states_7_9_74","3' Transcription","Advanced Fibrosis/Cirrhosis",0.198359686857927,0.0393465653703748,0.164016186564755,0.0269013094552445,74,1.46262639875711,1.3424240398442
"75","states_7_9_75","3' Transcription","Advanced Fibrosis/Cirrhosis",0.245487252040473,0.0602639909143827,0.190169531670289,0.0361644507756969,75,1.66638756076122,1.3424240398442
"76","states_7_9_81","3' Transcription","Advanced Fibrosis/Cirrhosis",0.268128914365279,0.0718931147187032,0.191039659465319,0.0364961514886252,76,1.96988207759687,1.3424240398442
"77","states_7_9_82","3' Transcription","Advanced Fibrosis/Cirrhosis",0.226950810584283,0.051506670424863,0.177681126421357,0.0315705826863621,77,1.63147671161334,1.3424240398442
