"","d","p","lfc","comp","gene"
"211",-0.565741541524042,2.70484845945326e-05,0.957150916638809,"LC v. H - CV","ACTA1"
"212",0.148325486095429,0.121865148234946,-0.823815715489513,"LC v. H - CV","ACTA2-AS1"
"213",0.206456561311944,0.068150759149462,NA,"LC v. H - CV","ACTA2"
"214",-0.735316089733129,4.19997047386776e-07,-0.156066796479713,"LC v. H - CV","ACTB"
"215",0.321085747008071,0.00614751267904806,-0.2418211133524,"LC v. H - CV","ACTBL2"
"216",0.0690827825209559,0.362614006021234,NA,"LC v. H - CV","ACTC1"
"217",-0.199211519593916,0.769170201223096,0.267580579436622,"LC v. H - CV","ACTE1P"
"218",-0.585414066699736,3.52989291529429e-05,-0.185287983918878,"LC v. H - CV","ACTG1"
"219",-0.303680311730514,0.0853805425552341,0.753362525319192,"LC v. H - CV","ACTG1P17"
"220",-0.61880218342573,1.90100321226796e-06,-0.253527191563728,"LC v. H - CV","ACTG1P20"
"221",-0.456373808184931,0.00108102898863313,-0.390619855388638,"LC v. H - CV","ACTG1P25"
"222",-0.504267931732794,0.000280320609018907,-1.43827220622455,"LC v. H - CV","ACTG2"
"223",-0.525108229582157,0.000264271774148016,-0.282077797093967,"LC v. H - CV","ACTL10"
"224",-0.16270589076082,0.55555891016147,-0.0962433461891815,"LC v. H - CV","ACTL6A"
"225",-0.531690879759786,9.71547549644015e-06,-0.13686493355306,"LC v. H - CV","ACTL6B"
"226",0.119534628896711,0.377284209755209,-0.124503612732576,"LC v. H - CV","ACTL7A"
"227",0.119534628896711,0.377284209755209,-0.124503612732576,"LC v. H - CV","ACTL7B"
"228",0.326612168692522,0.0250801476056932,-0.0859009009522528,"LC v. H - CV","ACTL8"
"229",-0.929926418998993,9.79739438692881e-11,-0.796121954465852,"LC v. H - CV","ACTN1-DT"
"230",-1.03792876604511,1.41818191451374e-12,-0.649177044183038,"LC v. H - CV","ACTN1"
