"","tool","metric","score"
"1202","JHU - FIB-4 > 3.25","fnr",0.435970636215334
"1203","JHU - FIB-4 > 3.25","fnr",0.39919206757253
"1204","JHU - FIB-4 > 3.25","fnr",0.454924874791319
"1205","JHU - FIB-4 > 3.25","fnr",0.373586429725363
"1206","JHU - FIB-4 > 3.25","fnr",0.345168539325843
"1207","JHU - FIB-4 > 3.25","fnr",0.345496894409938
"1208","JHU - FIB-4 > 3.25","fnr",0.304318488529015
"1209","JHU - FIB-4 > 3.25","fnr",0.429017857142857
"1210","JHU - FIB-4 > 3.25","fnr",0.376146788990826
"1211","JHU - FIB-4 > 3.25","fnr",0.40331715210356
"1212","JHU - FIB-4 > 3.25","fnr",0.424004192872117
"1213","JHU - FIB-4 > 3.25","fnr",0.515097690941385
"1214","JHU - FIB-4 > 3.25","fnr",0.303247574862927
"1215","JHU - FIB-4 > 3.25","fnr",0.395482546201232
"1216","JHU - FIB-4 > 3.25","fnr",0.322381136451488
"1217","JHU - FIB-4 > 3.25","fnr",0.360916860916861
"1218","JHU - FIB-4 > 3.25","fnr",0.336244541484716
"1219","JHU - FIB-4 > 3.25","fnr",0.371177209886887
"1220","JHU - FIB-4 > 3.25","fnr",0.335922330097087
"1221","JHU - FIB-4 > 3.25","fnr",0.397403894158762
"1222","JHU - FIB-4 > 3.25","fnr",0.380504489097905
"1223","JHU - FIB-4 > 3.25","fnr",0.326418289585097
"1224","JHU - FIB-4 > 3.25","fnr",0.350572082379863
"1225","JHU - FIB-4 > 3.25","fnr",0.422453222453222
"1226","JHU - FIB-4 > 3.25","fnr",0.321014181349377
"1227","JHU - FIB-4 > 3.25","fnr",0.325039494470774
"1228","JHU - FIB-4 > 3.25","fnr",0.447347585114806
"1229","JHU - FIB-4 > 3.25","fnr",0.428625664388762
"1230","JHU - FIB-4 > 3.25","fnr",0.269687637483502
"1231","JHU - FIB-4 > 3.25","fnr",0.361270570225794
"1232","JHU - FIB-4 > 3.25","fnr",0.324908088235294
"1233","JHU - FIB-4 > 3.25","fnr",0.423854725546843
"1234","JHU - FIB-4 > 3.25","fnr",0.469059990552669
"1235","JHU - FIB-4 > 3.25","fnr",0.389121338912134
"1236","JHU - FIB-4 > 3.25","fnr",0.3119911176906
"1237","JHU - FIB-4 > 3.25","fnr",0.304251550044287
"1238","JHU - FIB-4 > 3.25","fnr",0.292065925642008
"1239","JHU - FIB-4 > 3.25","fnr",0.338567598621218
"1240","JHU - FIB-4 > 3.25","fnr",0.241710296684119
"1241","JHU - FIB-4 > 3.25","fnr",0.427628865979381
"1242","JHU - FIB-4 > 3.25","fnr",0.403113478082753
"1243","JHU - FIB-4 > 3.25","fnr",0.494286767416144
"1244","JHU - FIB-4 > 3.25","fnr",0.331874253879825
"1245","JHU - FIB-4 > 3.25","fnr",0.270607826810991
"1246","JHU - FIB-4 > 3.25","fnr",0.304566563467492
"1247","JHU - FIB-4 > 3.25","fnr",0.3451197053407
"1248","JHU - FIB-4 > 3.25","fnr",0.45606128886886
"1249","JHU - FIB-4 > 3.25","fnr",0.312086092715232
"1250","JHU - FIB-4 > 3.25","fnr",0.333905579399142
"1251","JHU - FIB-4 > 3.25","fnr",0.34771986970684
"1252","JHU - FIB-4 > 3.25","fnr",0.40951990151826
"1253","JHU - FIB-4 > 3.25","fnr",0.344519966015293
"1254","JHU - FIB-4 > 3.25","fnr",0.270833333333333
"1255","JHU - FIB-4 > 3.25","fnr",0.365991521431936
"1256","JHU - FIB-4 > 3.25","fnr",0.412326388888889
"1257","JHU - FIB-4 > 3.25","fnr",0.285394097870751
"1258","JHU - FIB-4 > 3.25","fnr",0.341140079540433
"1259","JHU - FIB-4 > 3.25","fnr",0.344219219219219
"1260","JHU - FIB-4 > 3.25","fnr",0.516386554621849
"1261","JHU - FIB-4 > 3.25","fnr",0.387270282384581
"1262","JHU - FIB-4 > 3.25","fnr",0.223733003708282
"1263","JHU - FIB-4 > 3.25","fnr",0.310431503979891
"1264","JHU - FIB-4 > 3.25","fnr",0.332632464255677
"1265","JHU - FIB-4 > 3.25","fnr",0.363705972434916
"1266","JHU - FIB-4 > 3.25","fnr",0.301810865191147
"1267","JHU - FIB-4 > 3.25","fnr",0.341549295774648
"1268","JHU - FIB-4 > 3.25","fnr",0.421713441654357
"1269","JHU - FIB-4 > 3.25","fnr",0.367920449632512
"1270","JHU - FIB-4 > 3.25","fnr",0.356761200164406
"1271","JHU - FIB-4 > 3.25","fnr",0.39207650273224
"1272","JHU - FIB-4 > 3.25","fnr",0.322511594719943
"1273","JHU - FIB-4 > 3.25","fnr",0.328820116054159
"1274","JHU - FIB-4 > 3.25","fnr",0.330693991616209
"1275","JHU - FIB-4 > 3.25","fnr",0.289249492900609
"1276","JHU - FIB-4 > 3.25","fnr",0.308544303797468
"1277","JHU - FIB-4 > 3.25","fnr",0.40409108452335
"1278","JHU - FIB-4 > 3.25","fnr",0.363788767812238
"1279","JHU - FIB-4 > 3.25","fnr",0.375244045294807
"1280","JHU - FIB-4 > 3.25","fnr",0.356303837118246
"1281","JHU - FIB-4 > 3.25","fnr",0.413636363636364
"1282","JHU - FIB-4 > 3.25","fnr",0.34009942004971
"1283","JHU - FIB-4 > 3.25","fnr",0.280257510729614
"1284","JHU - FIB-4 > 3.25","fnr",0.467946257197697
"1285","JHU - FIB-4 > 3.25","fnr",0.348546042003231
"1286","JHU - FIB-4 > 3.25","fnr",0.346890887759093
"1287","JHU - FIB-4 > 3.25","fnr",0.267801857585139
"1288","JHU - FIB-4 > 3.25","fnr",0.338865302971826
"1289","JHU - FIB-4 > 3.25","fnr",0.408991706678306
"1290","JHU - FIB-4 > 3.25","fnr",0.384002895403547
"1291","JHU - FIB-4 > 3.25","fnr",0.447739426349052
"1292","JHU - FIB-4 > 3.25","fnr",0.417116742833403
"1293","JHU - FIB-4 > 3.25","fnr",0.333603896103896
"1294","JHU - FIB-4 > 3.25","fnr",0.401224489795918
"1295","JHU - FIB-4 > 3.25","fnr",0.352698805109188
"1296","JHU - FIB-4 > 3.25","fnr",0.335518704203625
"1297","JHU - FIB-4 > 3.25","fnr",0.368591037545418
"1298","JHU - FIB-4 > 3.25","fnr",0.352187028657617
"1299","JHU - FIB-4 > 3.25","fnr",0.309696710807347
"1300","JHU - FIB-4 > 3.25","fnr",0.36986301369863
"1301","JHU - FIB-4 > 3.25","fnr",0.508960573476703
"1302","JHU - FIB-4 > 3.25","fnr",0.348490360130957
"1303","JHU - FIB-4 > 3.25","fnr",0.315609756097561
"1304","JHU - FIB-4 > 3.25","fnr",0.355667737494263
"1305","JHU - FIB-4 > 3.25","fnr",0.451255539143279
"1306","JHU - FIB-4 > 3.25","fnr",0.307724425887265
"1307","JHU - FIB-4 > 3.25","fnr",0.381133510840624
"1308","JHU - FIB-4 > 3.25","fnr",0.43409688321442
"1309","JHU - FIB-4 > 3.25","fnr",0.520116335433834
"1310","JHU - FIB-4 > 3.25","fnr",0.407068062827225
"1311","JHU - FIB-4 > 3.25","fnr",0.363869549285453
"1312","JHU - FIB-4 > 3.25","fnr",0.452285485164395
"1313","JHU - FIB-4 > 3.25","fnr",0.398200224971879
"1314","JHU - FIB-4 > 3.25","fnr",0.288023207625363
"1315","JHU - FIB-4 > 3.25","fnr",0.399832003359933
"1316","JHU - FIB-4 > 3.25","fnr",0.371882905674015
"1317","JHU - FIB-4 > 3.25","fnr",0.38504753673293
"1318","JHU - FIB-4 > 3.25","fnr",0.391506067094932
"1319","JHU - FIB-4 > 3.25","fnr",0.381543233811555
"1320","JHU - FIB-4 > 3.25","fnr",0.328823750469748
"1321","JHU - FIB-4 > 3.25","fnr",0.32339911397503
"1322","JHU - FIB-4 > 3.25","fnr",0.39625468164794
"1323","JHU - FIB-4 > 3.25","fnr",0.377398720682303
"1324","JHU - FIB-4 > 3.25","fnr",0.362454286875254
"1325","JHU - FIB-4 > 3.25","fnr",0.33533608711979
"1326","JHU - FIB-4 > 3.25","fnr",0.429106223678053
"1327","JHU - FIB-4 > 3.25","fnr",0.427586206896552
"1328","JHU - FIB-4 > 3.25","fnr",0.320593525179856
"1329","JHU - FIB-4 > 3.25","fnr",0.351790174854288
"1330","JHU - FIB-4 > 3.25","fnr",0.395031490552834
"1331","JHU - FIB-4 > 3.25","fnr",0.42188879082083
"1332","JHU - FIB-4 > 3.25","fnr",0.27836355967946
"1333","JHU - FIB-4 > 3.25","fnr",0.282160901671201
"1334","JHU - FIB-4 > 3.25","fnr",0.327229299363057
"1335","JHU - FIB-4 > 3.25","fnr",0.299650213758259
"1336","JHU - FIB-4 > 3.25","fnr",0.339301310043668
"1337","JHU - FIB-4 > 3.25","fnr",0.344242424242424
"1338","JHU - FIB-4 > 3.25","fnr",0.371515458692347
"1339","JHU - FIB-4 > 3.25","fnr",0.38441265060241
"1340","JHU - FIB-4 > 3.25","fnr",0.335710646968925
"1341","JHU - FIB-4 > 3.25","fnr",0.374605401613469
"1342","JHU - FIB-4 > 3.25","fnr",0.369119420989144
"1343","JHU - FIB-4 > 3.25","fnr",0.31368330464716
"1344","JHU - FIB-4 > 3.25","fnr",0.28439349112426
"1345","JHU - FIB-4 > 3.25","fnr",0.384699853587116
"1346","JHU - FIB-4 > 3.25","fnr",0.386066204772902
"1347","JHU - FIB-4 > 3.25","fnr",0.313788920339668
"1348","JHU - FIB-4 > 3.25","fnr",0.358878504672897
"1349","JHU - FIB-4 > 3.25","fnr",0.324215607401448
"1350","JHU - FIB-4 > 3.25","fnr",0.325870646766169
"1351","JHU - FIB-4 > 3.25","fnr",0.413808076422058
"1352","JHU - FIB-4 > 3.25","fnr",0.351893095768374
"1353","JHU - FIB-4 > 3.25","fnr",0.437898870888562
"1354","JHU - FIB-4 > 3.25","fnr",0.387432675044883
"1355","JHU - FIB-4 > 3.25","fnr",0.424285714285714
"1356","JHU - FIB-4 > 3.25","fnr",0.414003759398496
"1357","JHU - FIB-4 > 3.25","fnr",0.433060109289617
"1358","JHU - FIB-4 > 3.25","fnr",0.33505376344086
"1359","JHU - FIB-4 > 3.25","fnr",0.330307813733228
"1360","JHU - FIB-4 > 3.25","fnr",0.380973066898349
"1361","JHU - FIB-4 > 3.25","fnr",0.339901477832512
"1362","JHU - FIB-4 > 3.25","fnr",0.347863247863248
"1363","JHU - FIB-4 > 3.25","fnr",0.322890559732665
"1364","JHU - FIB-4 > 3.25","fnr",0.331375838926175
"1365","JHU - FIB-4 > 3.25","fnr",0.333837429111531
"1366","JHU - FIB-4 > 3.25","fnr",0.342616033755274
"1367","JHU - FIB-4 > 3.25","fnr",0.473808586057503
"1368","JHU - FIB-4 > 3.25","fnr",0.274825943569073
"1369","JHU - FIB-4 > 3.25","fnr",0.426774483378257
"1370","JHU - FIB-4 > 3.25","fnr",0.406427221172023
"1371","JHU - FIB-4 > 3.25","fnr",0.461380443714051
"1372","JHU - FIB-4 > 3.25","fnr",0.33992427429533
"1373","JHU - FIB-4 > 3.25","fnr",0.326980093180856
"1374","JHU - FIB-4 > 3.25","fnr",0.314465408805031
"1375","JHU - FIB-4 > 3.25","fnr",0.275529865125241
"1376","JHU - FIB-4 > 3.25","fnr",0.400228920259443
"1377","JHU - FIB-4 > 3.25","fnr",0.357421183138505
"1378","JHU - FIB-4 > 3.25","fnr",0.357517482517482
"1379","JHU - FIB-4 > 3.25","fnr",0.38498023715415
"1380","JHU - FIB-4 > 3.25","fnr",0.407241508025383
"1381","JHU - FIB-4 > 3.25","fnr",0.394662353416903
"1382","JHU - FIB-4 > 3.25","fnr",0.398251192368839
"1383","JHU - FIB-4 > 3.25","fnr",0.430693069306931
"1384","JHU - FIB-4 > 3.25","fnr",0.313111545988258
"1385","JHU - FIB-4 > 3.25","fnr",0.422535211267606
"1386","JHU - FIB-4 > 3.25","fnr",0.456542502387775
"1387","JHU - FIB-4 > 3.25","fnr",0.398954703832753
"1388","JHU - FIB-4 > 3.25","fnr",0.527021696252466
"1389","JHU - FIB-4 > 3.25","fnr",0.315722738799662
"1390","JHU - FIB-4 > 3.25","fnr",0.330682293846798
"1391","JHU - FIB-4 > 3.25","fnr",0.449615540267098
"1392","JHU - FIB-4 > 3.25","fnr",0.452097130242826
"1393","JHU - FIB-4 > 3.25","fnr",0.322859744990893
"1394","JHU - FIB-4 > 3.25","fnr",0.405744336569579
"1395","JHU - FIB-4 > 3.25","fnr",0.428911834789516
"1396","JHU - FIB-4 > 3.25","fnr",0.389115646258503
"1397","JHU - FIB-4 > 3.25","fnr",0.346762589928058
"1398","JHU - FIB-4 > 3.25","fnr",0.322784810126582
"1399","JHU - FIB-4 > 3.25","fnr",0.31208447399296
"1400","JHU - FIB-4 > 3.25","fnr",0.312044577796828
"1401","JHU - FIB-4 > 3.25","fnr",0.326923076923077
"1402","JHU - FIB-4 > 3.25","fnr",0.34049509574965
"1403","JHU - FIB-4 > 3.25","fnr",0.412569316081331
"1404","JHU - FIB-4 > 3.25","fnr",0.283758082921263
"1405","JHU - FIB-4 > 3.25","fnr",0.299541093032958
"1406","JHU - FIB-4 > 3.25","fnr",0.407617504051864
"1407","JHU - FIB-4 > 3.25","fnr",0.368837034249153
"1408","JHU - FIB-4 > 3.25","fnr",0.37260151717983
"1409","JHU - FIB-4 > 3.25","fnr",0.308255388369256
"1410","JHU - FIB-4 > 3.25","fnr",0.477576711250983
"1411","JHU - FIB-4 > 3.25","fnr",0.324031653477718
"1412","JHU - FIB-4 > 3.25","fnr",0.263929618768328
"1413","JHU - FIB-4 > 3.25","fnr",0.378252427184466
"1414","JHU - FIB-4 > 3.25","fnr",0.363135092556124
"1415","JHU - FIB-4 > 3.25","fnr",0.374175633460604
"1416","JHU - FIB-4 > 3.25","fnr",0.510111432108956
"1417","JHU - FIB-4 > 3.25","fnr",0.367193108399139
"1418","JHU - FIB-4 > 3.25","fnr",0.418760469011725
"1419","JHU - FIB-4 > 3.25","fnr",0.399690162664601
"1420","JHU - FIB-4 > 3.25","fnr",0.343173431734317
"1421","JHU - FIB-4 > 3.25","fnr",0.368336025848142
"1422","JHU - FIB-4 > 3.25","fnr",0.363884342607747
"1423","JHU - FIB-4 > 3.25","fnr",0.347439695302581
"1424","JHU - FIB-4 > 3.25","fnr",0.388349514563107
"1425","JHU - FIB-4 > 3.25","fnr",0.377307519135525
"1426","JHU - FIB-4 > 3.25","fnr",0.378044066486278
"1427","JHU - FIB-4 > 3.25","fnr",0.371841155234657
"1428","JHU - FIB-4 > 3.25","fnr",0.404418011894647
"1429","JHU - FIB-4 > 3.25","fnr",0.387901701323251
"1430","JHU - FIB-4 > 3.25","fnr",0.33696046427276
"1431","JHU - FIB-4 > 3.25","fnr",0.303303303303303
"1432","JHU - FIB-4 > 3.25","fnr",0.417435037720034
"1433","JHU - FIB-4 > 3.25","fnr",0.268407689517592
"1434","JHU - FIB-4 > 3.25","fnr",0.481497235219056
"1435","JHU - FIB-4 > 3.25","fnr",0.359511343804538
"1436","JHU - FIB-4 > 3.25","fnr",0.440941385435169
"1437","JHU - FIB-4 > 3.25","fnr",0.371502367628067
"1438","JHU - FIB-4 > 3.25","fnr",0.405513561582926
"1439","JHU - FIB-4 > 3.25","fnr",0.312148028962188
"1440","JHU - FIB-4 > 3.25","fnr",0.335135135135135
"1441","JHU - FIB-4 > 3.25","fnr",0.202204323866045
"1442","JHU - FIB-4 > 3.25","fnr",0.30108330220396
"1443","JHU - FIB-4 > 3.25","fnr",0.362426614481409
"1444","JHU - FIB-4 > 3.25","fnr",0.381612550164174
"1445","JHU - FIB-4 > 3.25","fnr",0.399759903961585
"1446","JHU - FIB-4 > 3.25","fnr",0.356057316543639
"1447","JHU - FIB-4 > 3.25","fnr",0.329007633587786
"1448","JHU - FIB-4 > 3.25","fnr",0.343074968233799
"1449","JHU - FIB-4 > 3.25","fnr",0.325403225806452
"1450","JHU - FIB-4 > 3.25","fnr",0.308817204301075
"1451","JHU - FIB-4 > 3.25","fnr",0.373825018076645
"1452","JHU - FIB-4 > 3.25","fnr",0.41810172206648
"1453","JHU - FIB-4 > 3.25","fnr",0.373634651600753
"1454","JHU - FIB-4 > 3.25","fnr",0.442079410560786
"1455","JHU - FIB-4 > 3.25","fnr",0.352361396303901
"1456","JHU - FIB-4 > 3.25","fnr",0.364943820224719
"1457","JHU - FIB-4 > 3.25","fnr",0.435428571428571
"1458","JHU - FIB-4 > 3.25","fnr",0.374762808349146
"1459","JHU - FIB-4 > 3.25","fnr",0.364691255698301
"1460","JHU - FIB-4 > 3.25","fnr",0.271662763466042
"1461","JHU - FIB-4 > 3.25","fnr",0.329433962264151
"1462","JHU - FIB-4 > 3.25","fnr",0.341417910447761
"1463","JHU - FIB-4 > 3.25","fnr",0.424760316798666
"1464","JHU - FIB-4 > 3.25","fnr",0.358943089430894
"1465","JHU - FIB-4 > 3.25","fnr",0.385160680529301
"1466","JHU - FIB-4 > 3.25","fnr",0.476744186046512
"1467","JHU - FIB-4 > 3.25","fnr",0.344924060751399
"1468","JHU - FIB-4 > 3.25","fnr",0.311819887429644
"1469","JHU - FIB-4 > 3.25","fnr",0.269553072625698
"1470","JHU - FIB-4 > 3.25","fnr",0.374558303886926
"1471","JHU - FIB-4 > 3.25","fnr",0.444347063978966
"1472","JHU - FIB-4 > 3.25","fnr",0.385458531238582
"1473","JHU - FIB-4 > 3.25","fnr",0.325665859564165
"1474","JHU - FIB-4 > 3.25","fnr",0.336832496576906
"1475","JHU - FIB-4 > 3.25","fnr",0.361455108359133
"1476","JHU - FIB-4 > 3.25","fnr",0.330321285140562
"1477","JHU - FIB-4 > 3.25","fnr",0.342567303940695
"1478","JHU - FIB-4 > 3.25","fnr",0.285775309696711
"1479","JHU - FIB-4 > 3.25","fnr",0.464581763376036
"1480","JHU - FIB-4 > 3.25","fnr",0.305120609394837
"1481","JHU - FIB-4 > 3.25","fnr",0.402544298046343
"1482","JHU - FIB-4 > 3.25","fnr",0.475375626043406
"1483","JHU - FIB-4 > 3.25","fnr",0.299622641509434
"1484","JHU - FIB-4 > 3.25","fnr",0.4516711833785
"1485","JHU - FIB-4 > 3.25","fnr",0.40615247436469
"1486","JHU - FIB-4 > 3.25","fnr",0.388748950461797
"1487","JHU - FIB-4 > 3.25","fnr",0.400754716981132
"1488","JHU - FIB-4 > 3.25","fnr",0.394010294805803
"1489","JHU - FIB-4 > 3.25","fnr",0.326481257557437
"1490","JHU - FIB-4 > 3.25","fnr",0.3352
"1491","JHU - FIB-4 > 3.25","fnr",0.359281437125749
"1492","JHU - FIB-4 > 3.25","fnr",0.428748451053284
"1493","JHU - FIB-4 > 3.25","fnr",0.357904496986555
"1494","JHU - FIB-4 > 3.25","fnr",0.313972380178716
"1495","JHU - FIB-4 > 3.25","fnr",0.338983050847458
"1496","JHU - FIB-4 > 3.25","fnr",0.384707287933094
"1497","JHU - FIB-4 > 3.25","fnr",0.34765453748356
"1498","JHU - FIB-4 > 3.25","fnr",0.411238825031928
"1499","JHU - FIB-4 > 3.25","fnr",0.375470278404816
"1500","JHU - FIB-4 > 3.25","fnr",0.401544401544402
"1501","JHU - FIB-4 > 3.25","fnr",0.331831831831832
"1502","JHU - FIB-4 > 3.25","fnr",0.30718954248366
"1503","JHU - FIB-4 > 3.25","fnr",0.353732035234121
"1504","JHU - FIB-4 > 3.25","fnr",0.302411115651819
"1505","JHU - FIB-4 > 3.25","fnr",0.360618634477556
"1506","JHU - FIB-4 > 3.25","fnr",0.37877358490566
"1507","JHU - FIB-4 > 3.25","fnr",0.417553191489362
"1508","JHU - FIB-4 > 3.25","fnr",0.3576
"1509","JHU - FIB-4 > 3.25","fnr",0.35538752362949
"1510","JHU - FIB-4 > 3.25","fnr",0.298340062808434
"1511","JHU - FIB-4 > 3.25","fnr",0.354090354090354
"1512","JHU - FIB-4 > 3.25","fnr",0.347826086956522
"1513","JHU - FIB-4 > 3.25","fnr",0.324070450097847
"1514","JHU - FIB-4 > 3.25","fnr",0.34552380952381
"1515","JHU - FIB-4 > 3.25","fnr",0.47134670487106
"1516","JHU - FIB-4 > 3.25","fnr",0.335141903171953
"1517","JHU - FIB-4 > 3.25","fnr",0.342763427634276
"1518","JHU - FIB-4 > 3.25","fnr",0.366180528182893
"1519","JHU - FIB-4 > 3.25","fnr",0.317256970610399
"1520","JHU - FIB-4 > 3.25","fnr",0.427996781979083
"1521","JHU - FIB-4 > 3.25","fnr",0.48256320836966
"1522","JHU - FIB-4 > 3.25","fnr",0.388779527559055
"1523","JHU - FIB-4 > 3.25","fnr",0.318802289740203
"1524","JHU - FIB-4 > 3.25","fnr",0.399101307189543
"1525","JHU - FIB-4 > 3.25","fnr",0.391236913532377
"1526","JHU - FIB-4 > 3.25","fnr",0.38898756660746
"1527","JHU - FIB-4 > 3.25","fnr",0.404928282456786
"1528","JHU - FIB-4 > 3.25","fnr",0.262900188323917
"1529","JHU - FIB-4 > 3.25","fnr",0.284135753749013
"1530","JHU - FIB-4 > 3.25","fnr",0.429521276595745
"1531","JHU - FIB-4 > 3.25","fnr",0.388235294117647
"1532","JHU - FIB-4 > 3.25","fnr",0.355496788817529
"1533","JHU - FIB-4 > 3.25","fnr",0.377145438121048
"1534","JHU - FIB-4 > 3.25","fnr",0.312767780634105
"1535","JHU - FIB-4 > 3.25","fnr",0.300279888044782
"1536","JHU - FIB-4 > 3.25","fnr",0.326728313518274
"1537","JHU - FIB-4 > 3.25","fnr",0.293415479399307
"1538","JHU - FIB-4 > 3.25","fnr",0.39080015461925
"1539","JHU - FIB-4 > 3.25","fnr",0.328813559322034
"1540","JHU - FIB-4 > 3.25","fnr",0.412886008387343
"1541","JHU - FIB-4 > 3.25","fnr",0.31556420233463
"1542","JHU - FIB-4 > 3.25","fnr",0.507759649820931
"1543","JHU - FIB-4 > 3.25","fnr",0.427758816837315
"1544","JHU - FIB-4 > 3.25","fnr",0.36986301369863
"1545","JHU - FIB-4 > 3.25","fnr",0.348031496062992
"1546","JHU - FIB-4 > 3.25","fnr",0.274390243902439
"1547","JHU - FIB-4 > 3.25","fnr",0.279434250764526
"1548","JHU - FIB-4 > 3.25","fnr",0.328644001563111
"1549","JHU - FIB-4 > 3.25","fnr",0.346168224299065
"1550","JHU - FIB-4 > 3.25","fnr",0.431324313243132
"1551","JHU - FIB-4 > 3.25","fnr",0.400662251655629
"1552","JHU - FIB-4 > 3.25","fnr",0.445068163592622
"1553","JHU - FIB-4 > 3.25","fnr",0.32359260850881
"1554","JHU - FIB-4 > 3.25","fnr",0.348903717826501
"1555","JHU - FIB-4 > 3.25","fnr",0.365053322395406
"1556","JHU - FIB-4 > 3.25","fnr",0.391659501289768
"1557","JHU - FIB-4 > 3.25","fnr",0.360054347826087
"1558","JHU - FIB-4 > 3.25","fnr",0.334940652818991
"1559","JHU - FIB-4 > 3.25","fnr",0.344249201277955
"1560","JHU - FIB-4 > 3.25","fnr",0.477941176470588
"1561","JHU - FIB-4 > 3.25","fnr",0.412176347095871
"1562","JHU - FIB-4 > 3.25","fnr",0.3344
"1563","JHU - FIB-4 > 3.25","fnr",0.373384030418251
"1564","JHU - FIB-4 > 3.25","fnr",0.3996273870517
"1565","JHU - FIB-4 > 3.25","fnr",0.387755102040816
"1566","JHU - FIB-4 > 3.25","fnr",0.362189054726368
"1567","JHU - FIB-4 > 3.25","fnr",0.413170951736581
"1568","JHU - FIB-4 > 3.25","fnr",0.420847919097627
"1569","JHU - FIB-4 > 3.25","fnr",0.302274715660542
"1570","JHU - FIB-4 > 3.25","fnr",0.36762860727729
"1571","JHU - FIB-4 > 3.25","fnr",0.387889425186485
"1572","JHU - FIB-4 > 3.25","fnr",0.258693808312129
"1573","JHU - FIB-4 > 3.25","fnr",0.391287128712871
"1574","JHU - FIB-4 > 3.25","fnr",0.312188168210977
"1575","JHU - FIB-4 > 3.25","fnr",0.341355599214145
"1576","JHU - FIB-4 > 3.25","fnr",0.317627261253681
"1577","JHU - FIB-4 > 3.25","fnr",0.432482598607889
"1578","JHU - FIB-4 > 3.25","fnr",0.416604057099925
"1579","JHU - FIB-4 > 3.25","fnr",0.350021958717611
"1580","JHU - FIB-4 > 3.25","fnr",0.413675213675214
"1581","JHU - FIB-4 > 3.25","fnr",0.394239423942394
"1582","JHU - FIB-4 > 3.25","fnr",0.385859519408503
"1583","JHU - FIB-4 > 3.25","fnr",0.315626611655492
"1584","JHU - FIB-4 > 3.25","fnr",0.38290113452188
"1585","JHU - FIB-4 > 3.25","fnr",0.377042132416165
"1586","JHU - FIB-4 > 3.25","fnr",0.352893565358155
"1587","JHU - FIB-4 > 3.25","fnr",0.380007350238883
"1588","JHU - FIB-4 > 3.25","fnr",0.434721572297613
"1589","JHU - FIB-4 > 3.25","fnr",0.373265494912118
"1590","JHU - FIB-4 > 3.25","fnr",0.291804831833254
"1591","JHU - FIB-4 > 3.25","fnr",0.294386694386694
"1592","JHU - FIB-4 > 3.25","fnr",0.345747357825868
"1593","JHU - FIB-4 > 3.25","fnr",0.401186672752168
"1594","JHU - FIB-4 > 3.25","fnr",0.420652659812249
"1595","JHU - FIB-4 > 3.25","fnr",0.395484949832776
"1596","JHU - FIB-4 > 3.25","fnr",0.27195945945946
"1597","JHU - FIB-4 > 3.25","fnr",0.272255489021956
"1598","JHU - FIB-4 > 3.25","fnr",0.420812761109001
"1599","JHU - FIB-4 > 3.25","fnr",0.339771383523847
"1600","JHU - FIB-4 > 3.25","fnr",0.403602128530495
"1601","JHU - FIB-4 > 3.25","fnr",0.374149659863946
"1602","JHU - FIB-4 > 3.25","fnr",0.307073274036425
"1603","JHU - FIB-4 > 3.25","fnr",0.255647590361446
"1604","JHU - FIB-4 > 3.25","fnr",0.396600566572238
"1605","JHU - FIB-4 > 3.25","fnr",0.352310536044362
"1606","JHU - FIB-4 > 3.25","fnr",0.36233660130719
"1607","JHU - FIB-4 > 3.25","fnr",0.330314790858128
"1608","JHU - FIB-4 > 3.25","fnr",0.339262472885033
"1609","JHU - FIB-4 > 3.25","fnr",0.473143390938814
"1610","JHU - FIB-4 > 3.25","fnr",0.329006266786034
"1611","JHU - FIB-4 > 3.25","fnr",0.355156183140779
"1612","JHU - FIB-4 > 3.25","fnr",0.310947204968944
"1613","JHU - FIB-4 > 3.25","fnr",0.343438372556841
"1614","JHU - FIB-4 > 3.25","fnr",0.318079856437865
"1615","JHU - FIB-4 > 3.25","fnr",0.429326923076923
"1616","JHU - FIB-4 > 3.25","fnr",0.383082706766917
"1617","JHU - FIB-4 > 3.25","fnr",0.434528773978315
"1618","JHU - FIB-4 > 3.25","fnr",0.376053215077605
"1619","JHU - FIB-4 > 3.25","fnr",0.346204475647214
"1620","JHU - FIB-4 > 3.25","fnr",0.405288253142609
"1621","JHU - FIB-4 > 3.25","fnr",0.364604670217124
"1622","JHU - FIB-4 > 3.25","fnr",0.272839000409668
"1623","JHU - FIB-4 > 3.25","fnr",0.353218884120172
"1624","JHU - FIB-4 > 3.25","fnr",0.413414634146341
"1625","JHU - FIB-4 > 3.25","fnr",0.427604871447903
"1626","JHU - FIB-4 > 3.25","fnr",0.422566371681416
"1627","JHU - FIB-4 > 3.25","fnr",0.327503974562798
"1628","JHU - FIB-4 > 3.25","fnr",0.295454545454545
"1629","JHU - FIB-4 > 3.25","fnr",0.388392857142857
"1630","JHU - FIB-4 > 3.25","fnr",0.295768747381651
"1631","JHU - FIB-4 > 3.25","fnr",0.361098803721755
"1632","JHU - FIB-4 > 3.25","fnr",0.42360248447205
"1633","JHU - FIB-4 > 3.25","fnr",0.453662484823958
"1634","JHU - FIB-4 > 3.25","fnr",0.327113062568606
"1635","JHU - FIB-4 > 3.25","fnr",0.479756203744014
"1636","JHU - FIB-4 > 3.25","fnr",0.381207400194742
"1637","JHU - FIB-4 > 3.25","fnr",0.325599381283836
"1638","JHU - FIB-4 > 3.25","fnr",0.328618968386023
